trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
184,False,"{'a': 0.005, 'e': 0.6058201566434629}",25,18,-5.507752597158261,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
185,False,"{'a': 0.005, 'e': 0.6018345923821126}",20,8,13.652893904559503,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.005, 'e': 0.5978339822872982}",20,10,-36.18184844104572,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
187,False,"{'a': 0.005, 'e': 0.5938184263740639}",30,13,-68.85814681116725,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 1}",1
188,False,"{'a': 0.005, 'e': 0.5897880250310983}",30,1,-90.06510338126307,"{0: 21, 1: 4, 2: 2, 3: 0, 4: 2}",1
189,False,"{'a': 0.005, 'e': 0.5857428790182249}",20,11,16.247327702150727,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.005, 'e': 0.5816830894638835}",30,0,-71.3151674236041,"{0: 23, 1: 0, 2: 6, 3: 0, 4: 1}",0
191,False,"{'a': 0.005, 'e': 0.5776087578626015}",20,9,-13.31065702760613,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
192,False,"{'a': 0.005, 'e': 0.5735199860724567}",25,0,-37.17602201188327,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
193,False,"{'a': 0.005, 'e': 0.5694168763125309}",20,0,-51.52464160218648,"{0: 13, 1: 4, 2: 1, 3: 2, 4: 0}",1
194,False,"{'a': 0.005, 'e': 0.5652995311603544}",20,1,-85.69834035248381,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 1}",1
195,False,"{'a': 0.005, 'e': 0.5611680535493415}",25,2,-67.975814815034,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 1}",1
196,False,"{'a': 0.005, 'e': 0.5570225467662173}",25,1,-37.752884990761004,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 1}",1
197,False,"{'a': 0.005, 'e': 0.5528631144484356}",30,8,-140.58491507506952,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 3}",1
198,False,"{'a': 0.005, 'e': 0.5486898605815876}",25,7,-25.559106640749103,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 1}",1
199,False,"{'a': 0.005, 'e': 0.5445028894968027}",30,16,-8.801427966852174,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
200,False,"{'a': 0.005, 'e': 0.5403023058681398}",25,5,-73.53457184686764,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",1
201,False,"{'a': 0.005, 'e': 0.5360882147099708}",25,0,-100.48548626609744,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
202,False,"{'a': 0.005, 'e': 0.5318607213743555}",35,0,-89.25092409327716,"{0: 26, 1: 2, 2: 4, 3: 2, 4: 1}",0
203,False,"{'a': 0.005, 'e': 0.5276199315484067}",20,0,3.2029173128090846,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
204,False,"{'a': 0.005, 'e': 0.5233659512516496}",20,0,-42.97060246297272,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
205,False,"{'a': 0.005, 'e': 0.5190988868333698}",30,11,14.150874250658095,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.005, 'e': 0.5148188449699553}",20,0,-8.83053854411367,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
207,False,"{'a': 0.005, 'e': 0.5105259326622303}",25,8,2.2026774792223414,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
208,False,"{'a': 0.005, 'e': 0.5062202572327784}",20,0,-26.91356333297516,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
209,False,"{'a': 0.005, 'e': 0.5019019263232615}",30,2,-36.819539153343726,"{0: 22, 1: 0, 2: 5, 3: 1, 4: 0}",1
210,False,"{'a': 0.005, 'e': 0.497571047891727}",25,15,-5.220035436616197,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
211,False,"{'a': 0.005, 'e': 0.4932277302099105}",30,0,-7.353889240653022,"{0: 26, 1: 1, 2: 2, 3: 1, 4: 0}",0
212,False,"{'a': 0.005, 'e': 0.48887208186052755}",25,16,14.217109048632217,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.005, 'e': 0.4845042117345603}",25,0,-67.32932738510371,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
214,False,"{'a': 0.005, 'e': 0.48012422902853413}",20,14,7.7444616033733595,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.005, 'e': 0.4757322432417888}",20,2,-29.48850924467381,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
216,False,"{'a': 0.005, 'e': 0.47132836417373997}",30,0,-74.11415696235053,"{0: 25, 1: 1, 2: 2, 3: 0, 4: 2}",0
217,False,"{'a': 0.005, 'e': 0.4669127019211353}",30,0,-51.80479372181394,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",1
218,False,"{'a': 0.005, 'e': 0.4624853668753008}",20,8,-22.076631547509052,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
219,False,"{'a': 0.005, 'e': 0.45804646971938234}",20,9,7.627955151555075,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
220,False,"{'a': 0.005, 'e': 0.4535961214255773}",20,6,-32.67461076546928,"{0: 11, 1: 0, 2: 1, 3: 2, 4: 0}",1
221,False,"{'a': 0.005, 'e': 0.4491344332523616}",20,11,16.797420220065895,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.005, 'e': 0.44466151674170673}",20,13,-6.860462707511837,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
223,False,"{'a': 0.005, 'e': 0.440177483716293}",25,8,6.3208511610745575,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
224,False,"{'a': 0.005, 'e': 0.43568244627671204}",30,1,-92.89291532558386,"{0: 21, 1: 1, 2: 4, 3: 2, 4: 1}",1
225,False,"{'a': 0.005, 'e': 0.4311765167986662}",20,0,-63.36134648023985,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
226,False,"{'a': 0.005, 'e': 0.42665980793015723}",20,7,22.306223478220524,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.005, 'e': 0.422132432588672}",20,0,-20.941356802058625,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
228,False,"{'a': 0.005, 'e': 0.41759450395835795}",20,1,-24.799088930515452,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
229,False,"{'a': 0.005, 'e': 0.4130461354871949}",25,3,5.730121220203321,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 0}",1
230,False,"{'a': 0.005, 'e': 0.40848744088415717}",25,7,0.4959472596872636,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
231,False,"{'a': 0.005, 'e': 0.40391853411637296}",20,6,-22.057610595877595,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
232,False,"{'a': 0.005, 'e': 0.3993395294062732}",30,19,-4.705575218047713,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
233,False,"{'a': 0.005, 'e': 0.39475054122873704}",25,0,-21.743639171493566,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
234,False,"{'a': 0.005, 'e': 0.3901516843082303}",20,12,10.984509320785628,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.005, 'e': 0.385543073615936}",20,0,-77.84572472729354,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
236,False,"{'a': 0.005, 'e': 0.3809248243668818}",25,10,-86.86168984919196,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 2}",1
237,False,"{'a': 0.005, 'e': 0.3762970520170581}",20,0,11.056026361716949,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
238,False,"{'a': 0.005, 'e': 0.371659872260533}",20,0,-17.618010296295385,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
239,False,"{'a': 0.005, 'e': 0.3670134010265584}",20,7,-3.122592442717676,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
240,False,"{'a': 0.005, 'e': 0.3623577544766736}",20,0,-61.849011888253244,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
241,False,"{'a': 0.005, 'e': 0.3576930490017995}",25,0,-50.15999320998986,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
242,False,"{'a': 0.005, 'e': 0.35301940121933034}",20,3,-18.356129121731385,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 0}",1
243,False,"{'a': 0.005, 'e': 0.348336927970217}",20,13,-31.529781340910084,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
244,False,"{'a': 0.005, 'e': 0.34364574631604705}",20,0,-28.11985137035992,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
245,False,"{'a': 0.005, 'e': 0.3389459735361172}",25,0,6.3799693000762385,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
246,False,"{'a': 0.005, 'e': 0.3342377271245026}",25,13,4.425954745819521,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
247,False,"{'a': 0.005, 'e': 0.32952112478711787}",25,3,2.603340736733302,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
248,False,"{'a': 0.005, 'e': 0.32479628443877623}",25,16,3.526375177887439,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
249,False,"{'a': 0.005, 'e': 0.32006332420023986}",20,13,14.208907810000966,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.005, 'e': 0.3153223623952687}",20,0,-8.823143063904917,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
251,False,"{'a': 0.005, 'e': 0.3105735175476604}",30,20,7.403851746789597,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
252,False,"{'a': 0.005, 'e': 0.3058169083782893}",25,0,-44.45989475796577,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
253,False,"{'a': 0.005, 'e': 0.3010526538021365}",20,0,22.27937587136938,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
254,False,"{'a': 0.005, 'e': 0.2962808729253187}",20,8,23.28153055818154,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.005, 'e': 0.2915016850421088}",35,16,11.403336486838239,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
256,False,"{'a': 0.005, 'e': 0.28671520963195546}",20,0,-36.939357272722,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
257,False,"{'a': 0.005, 'e': 0.2819215663564944}",25,8,18.771271250343023,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
258,False,"{'a': 0.005, 'e': 0.2771208750565576}",20,14,8.228854492693902,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.005, 'e': 0.272313255749178}",25,1,4.197281141922957,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 0}",1
260,False,"{'a': 0.005, 'e': 0.26749882862458735}",25,13,-22.536808631197808,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
261,False,"{'a': 0.005, 'e': 0.26267771404321355}",30,21,17.33264206699971,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.005, 'e': 0.2578500325326696}",25,10,27.843789765078526,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.005, 'e': 0.25301590478474223}",20,14,12.139937317567863,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.005, 'e': 0.2481754516523729}",20,0,-44.726394689179905,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
265,False,"{'a': 0.005, 'e': 0.24332879414663827}",30,16,-2.44763768790987,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
266,False,"{'a': 0.005, 'e': 0.23847605343372313}",30,6,-12.15441732698322,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 0}",1
267,False,"{'a': 0.005, 'e': 0.23361735083189297}",25,16,13.933034848874556,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.005, 'e': 0.22875280780845939}",20,14,3.4604536403334976,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.005, 'e': 0.22388254597674498}",25,16,-0.7859235440124255,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
270,False,"{'a': 0.005, 'e': 0.2190066870930415}",20,6,10.944245118527157,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
271,False,"{'a': 0.005, 'e': 0.21412535305356747}",20,15,9.715040395493018,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.005, 'e': 0.20923866589141926}",30,8,21.58802894158311,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.005, 'e': 0.2043467477735218}",25,10,-1.8259934981028985,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
274,False,"{'a': 0.005, 'e': 0.19944972099757285}",25,19,-31.08608570781855,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
275,False,"{'a': 0.005, 'e': 0.19454770798898718}",25,13,11.180796507602096,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
276,False,"{'a': 0.005, 'e': 0.18964083129783424}",30,18,13.068186405673679,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.005, 'e': 0.1847292135957762}",20,7,18.894282233858178,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.005, 'e': 0.17981297767299934}",20,8,13.717773301991196,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.005, 'e': 0.17489224643514614}",25,13,13.051954531828635,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.005, 'e': 0.16996714290024081}",25,20,7.810033588716868,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.005, 'e': 0.16503779019561562}",20,0,-19.379067585606478,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",1
282,False,"{'a': 0.005, 'e': 0.16010431155483126}",30,12,27.459135852786574,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.005, 'e': 0.15516683031459658}",30,24,10.698529400352161,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.005, 'e': 0.15022546991168584}",30,12,-8.728622857699204,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
285,False,"{'a': 0.005, 'e': 0.14528035387985133}",30,6,32.59152810605644,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
286,False,"{'a': 0.005, 'e': 0.1403316058467367}",20,2,13.818508755521513,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
287,False,"{'a': 0.005, 'e': 0.13537934953078465}",20,0,29.014532720308246,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
288,False,"{'a': 0.005, 'e': 0.13042370873814554}",20,16,5.8896047624684735,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.005, 'e': 0.12546480735958065}",30,15,15.765165349443286,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
290,False,"{'a': 0.005, 'e': 0.1205027693673666}",30,18,21.534127950225116,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.005, 'e': 0.11553771881219435}",20,8,18.989230318269342,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.005, 'e': 0.11056977982006957}",25,11,26.918143597078945,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.005, 'e': 0.10559907658920793}",35,0,-23.05684724580808,"{0: 31, 1: 1, 2: 2, 3: 0, 4: 1}",0
294,False,"{'a': 0.005, 'e': 0.10062573338693172}",25,0,-29.015401378346102,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 1}",0
295,False,"{'a': 0.005, 'e': 0.09564987454656154}",25,6,27.002659477206898,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.005, 'e': 0.09067162446430967}",25,0,-1.7925185932723326,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
297,False,"{'a': 0.005, 'e': 0.08569110759616845}",25,6,28.82877813297364,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.005, 'e': 0.08070844845480062}",35,0,47.998570463697725,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
299,False,"{'a': 0.005, 'e': 0.07572377160642475}",25,12,-0.02895353799997724,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
300,False,"{'a': 0.005, 'e': 0.0707372016677029}",20,14,10.121239066564659,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.005, 'e': 0.06574886330262336}",20,4,16.162689571655182,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
302,False,"{'a': 0.005, 'e': 0.0607588812193859}",20,2,34.68187566178548,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.005, 'e': 0.05576738016728225}",25,13,20.59491832719991,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.005, 'e': 0.05077448493357918}",20,7,22.957082681719502,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.005, 'e': 0.04578032034039706}",25,0,20.414927631061328,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
306,False,"{'a': 0.005, 'e': 0.040785011241591035}",25,14,22.474535942626332,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.005, 'e': 0.03578868251962797}",20,8,22.329488243736037,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.005, 'e': 0.030791459082466124}",20,5,26.770706095338646,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.005, 'e': 0.02579346586043094}",25,1,36.68057023860435,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.005, 'e': 0.02079482780309243}",30,12,-10.429920210075764,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
311,False,"{'a': 0.005, 'e': 0.01579566987614213}",20,12,17.92870525839982,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.005, 'e': 0.010796117058267392}",25,0,33.989848762181865,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
313,False,"{'a': 0.005, 'e': 0.00579629433802872}",25,13,0.6427111961093432,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
314,False,"{'a': 0.005, 'e': 0.0007963267107332633}",20,5,23.740570574054132,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.005, 'e': 0.0042036608246882635}",20,0,33.01705625734621,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
316,False,"{'a': 0.005, 'e': 0.009203543268808336}",20,6,24.96947891015152,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.005, 'e': 0.014203195624825818}",30,21,15.635678425956892,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.005, 'e': 0.019202492901692646}",25,1,28.84406994343125,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.005, 'e': 0.024201310117236842}",30,16,23.12787227544679,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.005, 'e': 0.029199522301288815}",20,0,29.376562206444916,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
321,False,"{'a': 0.005, 'e': 0.034197004498803835}",25,0,36.72529285590902,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
322,False,"{'a': 0.005, 'e': 0.03919363177298771}",20,12,12.819940007900838,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.005, 'e': 0.044189279208418364}",20,4,31.396730558896536,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.005, 'e': 0.04918382191417055}",30,6,27.346057174726475,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
325,False,"{'a': 0.005, 'e': 0.05417713502693632}",30,6,-5.181379338291676,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
326,False,"{'a': 0.005, 'e': 0.05916909371414836}",20,0,-26.027692987423617,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
327,False,"{'a': 0.005, 'e': 0.06415957317709906}",20,6,2.8958346063414764,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
328,False,"{'a': 0.005, 'e': 0.06914844865406218}",30,2,-4.088267127142932,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 1}",1
329,False,"{'a': 0.005, 'e': 0.07413559542341021}",30,16,-19.264767786027566,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
330,False,"{'a': 0.005, 'e': 0.0791208888067341}",20,13,13.606244719048997,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.005, 'e': 0.08410420417195846}",20,0,-3.83879555258659,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",1
332,False,"{'a': 0.005, 'e': 0.08908541693645919}",25,3,-23.208202526733952,"{0: 17, 1: 3, 2: 1, 3: 1, 4: 0}",1
333,False,"{'a': 0.005, 'e': 0.09406440257017613}",20,0,13.029471502439394,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
334,False,"{'a': 0.005, 'e': 0.09904103659872802}",20,0,27.646850722918078,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
335,False,"{'a': 0.005, 'e': 0.10401519460652353}",20,6,24.067398607255413,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.005, 'e': 0.10898675223987112}",30,14,16.13277063243281,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
337,False,"{'a': 0.005, 'e': 0.11395558521008932}",20,0,21.48017365017352,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
338,False,"{'a': 0.005, 'e': 0.11892156929661223}",20,7,23.662405456097275,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.005, 'e': 0.12388458035009677}",20,7,-27.66276177008041,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
340,False,"{'a': 0.005, 'e': 0.12884449429552464}",20,15,9.88829820685148,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.005, 'e': 0.133801187135306}",20,2,16.44063699855057,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.005, 'e': 0.13875453495237758}",35,8,18.013016745285462,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 0}",1
343,False,"{'a': 0.005, 'e': 0.14370441391330233}",30,15,19.916765675294133,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.005, 'e': 0.14865070027136365}",20,5,23.487865928788743,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.005, 'e': 0.1535932703696606}",20,14,10.510617466363358,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.005, 'e': 0.15853200064419776}",20,5,6.286020929531329,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
347,False,"{'a': 0.005, 'e': 0.1634667676269759}",20,7,-4.292240434371517,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
348,False,"{'a': 0.005, 'e': 0.16839744794907702}",20,2,14.83203590276126,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
349,False,"{'a': 0.005, 'e': 0.17332391834375033}",20,11,-22.50480506098137,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
350,False,"{'a': 0.005, 'e': 0.17824605564949209}",20,4,21.906607464345672,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.005, 'e': 0.1831637368131265}",20,0,11.269964346306923,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
352,False,"{'a': 0.005, 'e': 0.18807683889288013}",25,13,11.502334803516165,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.005, 'e': 0.1929852390614573}",20,14,7.263239547915295,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.005, 'e': 0.19788881460910904}",25,0,18.348621765405984,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
355,False,"{'a': 0.005, 'e': 0.20278744294670245}",30,17,-52.52525064764719,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 1}",1
356,False,"{'a': 0.005, 'e': 0.2076810016087838}",25,0,29.313644312570226,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
357,False,"{'a': 0.005, 'e': 0.2125693682566419}",20,11,16.27109368630696,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.005, 'e': 0.21745242068136467}",20,0,-50.61379029724138,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",1
359,False,"{'a': 0.005, 'e': 0.22233003680689603}",25,16,3.626439820176168,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.005, 'e': 0.2272020946930871}",30,5,10.093729802572769,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",1
361,False,"{'a': 0.005, 'e': 0.23206847253874407}",20,0,-95.03691247850331,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 3}",0
362,False,"{'a': 0.005, 'e': 0.23692904868467468}",20,6,-17.479533244346335,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
363,False,"{'a': 0.005, 'e': 0.24178370161672802}",20,10,-12.068982650509364,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
364,False,"{'a': 0.005, 'e': 0.24663230996883403}",25,0,-27.776624270146492,"{0: 21, 1: 1, 2: 1, 3: 2, 4: 0}",0
365,False,"{'a': 0.005, 'e': 0.251474752526036}",20,15,6.615393775598943,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.005, 'e': 0.2563109082275227}",30,2,-23.71088851928893,"{0: 23, 1: 1, 2: 3, 3: 1, 4: 0}",1
367,False,"{'a': 0.005, 'e': 0.26114065616965304}",30,20,2.761473375521269,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
368,False,"{'a': 0.005, 'e': 0.2659638756089804}",25,3,17.011888284422497,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
